X,Y,OBJECTID,Codice Loc,Cod.Linea,Nome Local,DOIT,Tipologia,Nome dell',CODICE LIN,Categoria,Circolazio,Link - Url,Tariffa St,SCT,GlobalID,x,y,icon_url
12.0151173073758,45.6703417748854,"982","28980",K088,ALBAREDO,Venezia,Fermata,,VE08,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{FB1C5240-9C08-48B1-A34E-5147A27D0394},"1337516.7404785212","5727677.722768877",./1.png
12.1027982990127,45.6766103823935,"983","29020",K088,ISTRANA,Venezia,Stazione,,VE08,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{90E94B1B-EA38-4A6B-A554-84591000E254},"1347277.3438197966","5728676.394205305",./1.png
12.1616876817411,45.669278509062,"984","29060",K088,PAESE,Venezia,Fermata,,VE08,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{0D5B42FF-3ED3-4ED6-A514-57B98C815B7F},"1353832.8799182442","5727508.341665581",./1.png
11.7009124661653,45.9653937545298,"986","29100",K221,PRIMOLANO,Venezia,Stazione,,VR34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{22194C9A-6DD4-4C9A-950D-2024D96E8ADB},"1302539.6175501926","5774805.27838198",./1.png
11.729294005877,45.9197334997369,"987","29120",K221,CISMON DEL GRAPPA,Venezia,Stazione,,VR34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{F82A8672-54AB-4A56-A628-001C7977CB7C},"1305699.0360988202","5767495.7740510125",./1.png
11.6922621330969,45.8977732626405,"988","29125",K221,S.MARINO,Venezia,Fermata,,VR34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{4D2DF9D0-00F9-4774-BDD4-3A07FE3D3D64},"1301576.666877822","5763982.420142854",./1.png
11.6611979924494,45.8601987286371,"989","29140",K221,CARPANE'-VALSTAGNA,Venezia,Stazione,,VR34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{C2AF059C-C8CE-43EB-9E93-DC3B9B7EAAC6},"1298118.6225590068","5757974.20177384",./1.png
11.6913384326034,45.838191901944,"990","29150",K221,S.NAZARIO,Venezia,Fermata,,VR34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{CE78974F-E08B-465D-9CD8-65CE3101B4AA},"1301473.8410092453","5754457.165985244",./1.png
11.7213535835835,45.8155139340779,"991","29155",K221,SOLAGNA,Venezia,Fermata,,VR34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{54BC9116-4C93-4E44-9AF9-6949EA47B8D4},"1304815.1123324304","5750834.3262698855",./1.png
11.7415360056532,45.7667683817623,"992","29220",K089,BASSANO DEL GRAPPA,Venezia,Stazione,,VE31,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{B8FF54E3-1404-4353-A8AA-4BF146D2CFED},"1307061.809280207","5743052.140971662",./0.png
11.7958874885496,45.7323673128219,"993","29230",K091,CASSOLA,Venezia,Fermata,,VE31,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{865734D6-AF48-4231-9A2F-7604717EE365},"1313112.1886800837","5737564.1324270135",./1.png
11.8776045211067,45.6881579911365,"994","29260",K091,CASTELLO DI GODEGO,Venezia,Stazione,,VE31,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{3F834A1E-35B0-4E62-AAA6-889A3CDAD338},"1322208.8871334773","5730516.372719339",./0.png
11.9642630733511,45.6341572623234,"995","29290",K092,RESANA,Venezia,Fermata,,VE31,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{374B2425-BB17-4902-A60B-B3EF5262F1D9},"1331855.6730422128","5721915.240033435",./1.png
12.0005941867943,45.6095169501872,"996","29320",K092,PIOMBINO DESE,Venezia,Stazione,,VE31,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{71150D4A-303E-49C5-BD18-22A77AD79AE2},"1335900.0340906638","5717993.3320716",./0.png
12.0389347755175,45.57974826772,"997","29348",K092,TREBASELEGHE,Venezia,Fermata,,VE31,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{F614F7FC-D872-42BB-A18A-AD7BE120BC2B},"1339975.327012944","5713480.252061927",./1.png
12.0749004221038,45.5539146053982,"998","29360",K092,NOALE-SCORZE',Venezia,Stazione,,VE31,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{82696669-DDEF-4DC6-90CF-F06719FF52B5},"1344171.766368078","5709149.636782238",./0.png
12.1114975062682,45.5354557666079,"999","29370",K092,SALZANO-ROBEGANO,Venezia,Fermata,,VE31,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{A5F83AEF-AC77-40BF-A13A-7EC073549372},"1348245.7351417781","5706215.646074474",./1.png
12.1506478905213,45.514880348003,"1000","29400",R003,MAERNE DI MARTELLAGO,Venezia,Stazione,,VE31,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{D7CD4EA0-6E0C-43C5-9B23-76CDB27D79A0},"1352603.9359811896","5702946.3646082375",./0.png
12.1760581838434,45.4898610931168,"1002","29412",R003,SPINEA,Venezia,Fermata,,VE31,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{A1295C99-0D51-4C71-A39F-0CD65E3DED32},"1355364.520062872","5698809.360558513",./0.png
12.8589467482267,45.8099613191314,"1006","29550",K205,TEGLIO VENETO,Trieste,Fermata,,VE51,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{D15E6CD6-361E-44E3-9B9F-66F3422E9B0F},"1431451.4041504215","5749947.512484551",./1.png
12.3886878746615,46.4438946954981,"1007","29580",K076,CALALZO-PIEVE DI CADORE-CORTINA,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{44663D66-F62E-4D20-869F-6C64114F2445},"1379102.425804116","5851771.255433123",./1.png
12.3525073888079,46.3863427914678,"1008","29620",K076,PERAROLO DI CADORE,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{EDF0653A-B6FF-4BB8-906F-5161084586A8},"1375074.8325422427","5842478.558431867",./1.png
12.318442478423,46.3258421375415,"1009","29660",K076,OSPITALE DI CADORE,Venezia,Stazione,,VE34,,CA di Venezia-Trieste,,,NORD EST,{2546C9A4-F819-4C71-B366-9CCCBAC2B1A8},"1371282.7440642754","5832720.294436858",./2.png
12.3019614466104,46.2675376893061,"1010","29700",K076,LONGARONE-ZOLDO,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{2618D1E1-5931-446A-B660-06C01BB647D1},"1369448.0839951495","5823326.467159257",./1.png
12.2941305978829,46.2395157059137,"1011","29710",K076,FAE'-FORTOGNA,Venezia,Fermata,,VE34,,CA di Venezia-Trieste,,,NORD EST,{D13FED39-7EDC-4A4B-982C-E3CCBEC003E9},"1368576.3579023292","5818815.209437619",./2.png
12.2806544794218,46.1818545341233,"1012","29740",K076,PONTE NELLE ALPI-POLPET,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{16D13CC9-D358-4E97-97FD-79CA612A3408},"1367076.203257373","5809539.582646181",./1.png
12.2097192451026,46.1416711320785,"1013","29780",K077,BELLUNO,Venezia,Stazione,,VE34,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{71FA67E0-D97E-4A22-8F22-2C8B6ACC7D4F},"1359179.7290936501","5803081.2565642735",./0.png
12.0865228472301,46.0954966534453,"1014","29820",K078,SEDICO-BRIBANO,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{7A40AE63-1C82-4606-9FD9-9DD2A456B8D5},"1345465.5688149207","5795665.854686846",./1.png
12.0429579230202,46.0777240683906,"1015","29860",K078,S.GIUSTINA-CESIO,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{F764F277-4298-4A03-B578-95BE9C9380A6},"1340615.943635429","5792813.316975281",./1.png
11.9792613253006,46.0401699254223,"1016","29900",K078,BUSCHE-LENTIAI-MEL,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{5C57C294-3F61-4E44-978C-3CD6CB3BDA80},"1333525.2708120216","5786788.81737182",./1.png
11.9115163940097,46.0129622173358,"1017","29940",K078,FELTRE,Venezia,Stazione,,VE34,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{3FD6DDDF-F370-418E-898E-849B5A0FF34A},"1325983.9395568906","5782426.66804105",./0.png
11.9202054475131,45.9393801219113,"1018","29980",K078,QUERO-VAS,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{1E22E4C1-3929-4AE5-A732-95A8C6BD793D},"1326951.2005683663","5770640.158182654",./1.png
11.9445659255496,45.902364359698,"1019","30020",K078,ALANO-FENER-VALDOBBIADENE,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{3ABBF53D-548D-4D86-B181-405DF8DF734B},"1329662.9965788643","5764716.821382397",./1.png
11.965239879428,45.8773695810912,"1020","30060",K078,PEDEROBBA-CAVASO-POSSAGNO,Venezia,Fermata,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{B95BD5E9-1A56-49B3-9A28-B6381FDB58CC},"1331964.4105972962","5760719.3400070155",./1.png
12.0066762730359,45.8502373593046,"1021","30070",K078,LEVADA,Venezia,Fermata,,VE34,,CA di Venezia-Trieste,,,NORD EST,{E54D1B54-7580-4F30-B148-B93C4DA17A73},"1336577.0888340396","5756382.046461289",./2.png
12.0129026304196,45.8339166240998,"1022","30100",K078,CORNUDA,Venezia,Stazione,,VE34,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{CE3F8729-7618-4DDC-9336-12566A13DE52},"1337270.2037674822","5753774.070965131",./0.png
12.0540219917709,45.7765051338222,"1023","30140",K078,MONTEBELLUNA,Venezia,Stazione,,VE34,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{8BF0746C-57A4-433F-AE5A-FEDE1246923A},"1341847.590134853","5744606.061179708",./0.png
11.9920882602977,45.7083291510261,"1024","30180",K079,FANZOLO,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{70D597D1-126D-4B18-8A61-67BA758405E4},"1334953.158684338","5733731.326337499",./1.png
11.9283047087317,45.5689990735738,"1025","30240",K080,CAMPOSAMPIERO,Venezia,Stazione,,VE34,Silver,CA di Venezia-Trieste,,SILVER,NORD EST,{8EA3B0B4-6EA9-4B45-AFC1-B012DAF325D7},"1327852.8062030168","5711547.994524509",./0.png
11.9174757579656,45.5426103570775,"1026","30280",K081,S.GIORGIO DELLE PERTICHE,Venezia,Fermata,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{6B5AFB4C-CCA9-4999-AC4E-8546F48F37E8},"1326647.3329179168","5707352.737727246",./1.png
11.9009113855452,45.5057989924181,"1027","30320",K081,CAMPODARSEGO,Venezia,Fermata,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{1326F2E5-2579-4790-9C4A-9678780A4AAE},"1324803.3954147594","5701503.784760892",./1.png
11.8916556374851,45.4533673888996,"1028","30360",K081,VIGODARZERE,Venezia,Stazione,,VE34,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{0285E697-8960-40D9-BF6D-241A32F8D225},"1323773.0502538043","5693179.53366944",./1.png
12.1031419156898,45.7479613477495,"1030","30435",K083,TREVIGNANO-SIGNORESSA,Venezia,Fermata,,VE35,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{C91C5A5D-62D7-495D-ACF2-C015B7CD83E3},"1347315.5950533124","5740051.432442824",./1.png
12.1482651755423,45.7159331083967,"1031","30440",K083,POSTIOMA,Venezia,Stazione,,VE35,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{207BEC9F-0095-4110-BEE4-2C7822FB7D7C},"1352338.6933630253","5734943.574115819",./1.png
12.1823703034065,45.6910756756155,"1032","30460",K083,PAESE-CASTAGNOLE,Venezia,Fermata,,VE35,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{E73B5228-3381-4B9A-BEAC-216809BC70FC},"1356135.2588303143","5730981.332261766",./1.png
11.906649652824,45.5859257290038,"1033","30523",K090,FRATTE CENTRO,Venezia,Fermata,,VE61,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{ABB07147-DA97-4473-8E1E-363FE6393E79},"1325442.1764062701","5714240.018174184",./1.png
11.8525282181335,45.6077777156564,"1034","30525",K090,VILLA DEL CONTE,Venezia,Fermata,,VE61,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{7F4503AE-B4CB-4D8E-853C-D7AA21595F4A},"1319417.405855533","5717716.569610244",./1.png
11.7848261692695,45.7021153589936,"1035","30543",K089,ROSSANO VENETO,Venezia,Fermata,,VE61,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{1E973D33-ED7C-4431-BE78-09FDD5681E59},"1311880.8482503293","5732740.825705779",./1.png
11.7758160476244,45.7206202981938,"1036","30545",K089,ROSA',Venezia,Fermata,,VE61,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{5C68E299-78C9-4AD1-83C2-AAC3961A1657},"1310877.846096805","5735690.903438409",./1.png
12.3189325261154,46.1371358751605,"1037","30569",K085,STAZIONE PER L'ALPAGO,Venezia,Fermata,,VE62,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{BDD0E433-65E2-4311-87E5-F6F4F769406E},"1371337.2959238589","5802352.640562797",./1.png
12.3266380985265,46.0944149524807,"1038","30573",K085,S.CROCE DEL LAGO,Venezia,Stazione,,VE62,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{AFE8538D-8949-4469-B8B8-1B5551DE07E2},"1372195.0763209334","5795492.2131112935",./1.png
12.2945768166617,45.989878425436,"1039","30580",K085,VITTORIO VENETO,Venezia,Stazione,,VE62,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{6C100A22-EAB6-47DD-84B0-E8C2D053BBDE},"1368626.0307495657","5778727.379167536",./1.png
12.3004511615544,45.9763245467782,"1040","30585",K085,SOFFRATTA,Venezia,Fermata,,VE62,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{A89E2E7A-5274-4382-97AE-F66A0E95B285},"1369279.9598317666","5776556.023663548",./1.png
11.8526595901794,45.4078388762988,"1318","41000",J025,PADOVA CAMPO MARTE,Venezia,Stazione,,BO05,,CA di Venezia-Trieste,,,NORD EST,{30AD79AE-5217-405B-B967-45A197126A5D},"1319432.0301247796","5685957.520517702",./2.png
11.8115433308431,45.3553279362279,"1319","41010",J031,ABANO,Venezia,Fermata,,BO05,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{F1DE19F0-C4A7-4284-89AA-6AA33E140C71},"1314854.98907214","5677635.136537166",./1.png
11.7964903085724,45.3274017725399,"1320","41040",J031,TERME EUGANEE-ABANO-MONTEGROTTO,Venezia,Stazione,,BO05,Silver,CA di Venezia-Trieste,,SILVER,CENTRO NORD,{D0B05A38-65D0-468E-9428-854EBEF9A257},"1313179.2942980628","5673212.304163399",./0.png
11.7783999167196,45.2915541901341,"1321","41100",J031,BATTAGLIA TERME,Venezia,Fermata,,BO05,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{8431BBF9-1880-4F0A-9C0D-288DABB3A268},"1311165.4810887673","5667538.104401452",./1.png
11.7479031532169,45.2461957928058,"1322","41120",J031,MONSELICE,Venezia,Stazione,,BO05,Silver,CA di Venezia-Trieste,,SILVER,CENTRO NORD,{F7F23E03-C4C9-48AA-B11A-96727FFEFA4F},"1307770.5969048014","5660363.605464931",./0.png
11.7128965056853,45.1992889759981,"1323","41160",J031,S.ELENA-ESTE,Venezia,Stazione,,BO05,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{5EDCA452-7A6E-4D26-9E22-EE8F3EE8F2D2},"1303873.6747272003","5652950.210371728",./1.png
11.7491157331339,45.1321701415747,"1324","41200",J031,STANGHELLA,Venezia,Fermata,,BO05,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{F94AEB38-AEE5-4E0D-9A7D-CC5E12161DD7},"1307905.5806837098","5642353.024814929",./1.png
11.780911071644,45.0770743909164,"1325","41240",J031,ROVIGO,Venezia,Stazione,ROVIGO,BO05,Gold,CA di Venezia-Trieste,,GOLD,CENTRO NORD,{80465655-C427-45F8-834F-175683A1B0E1},"1311445.021576248","5633663.443796893",./4.png
11.7483740484374,45.0062578761467,"1326","41280",J031,ARQUA',Venezia,Fermata,,BO05,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{06AB4558-B303-4015-8BEA-9DC809C9C181},"1307823.016720957","5622506.714521916",./1.png
11.7385097919664,44.9611166185021,"1327","41320",J031,POLESELLA,Venezia,Stazione,POLESELLA,BO05,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{32489BBF-362D-4526-B89F-592A5E9E98DE},"1306724.932713554","5615402.169288127",./1.png
11.6752367681587,44.9230900253289,"1328","41350",J031,CANARO,Venezia,Fermata,,BO05,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{1B0D99F6-3F9C-46ED-84F2-ABA6A36EE93E},"1299681.411922328","5609421.700266183",./1.png
11.6212170633931,44.899466655624,"1329","41360",J031,OCCHIOBELLO,Bologna,Stazione,,BO05,Bronze,CA di Bologna,,BRONZE,CENTRO NORD,{522017F7-229C-4B61-94F1-AFBBABA7F720},"1293667.9658950258","5605708.429601972",./1.png
11.8709762659066,45.0506967320982,"1409","44475",K225,CEREGNANO,Venezia,Fermata,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{D2475D71-E1C6-4BD5-AC37-4331B19FF4C0},"1321471.033139754","5629506.183175806",./1.png
11.9131354527138,45.043543003041,"1410","44480",K225,LAMA,Venezia,Stazione,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{434B0092-D5F3-4DC1-9F2D-B6B10D6AF06D},"1326164.1723473954","5628379.047610592",./1.png
11.9953599180413,45.0609660167711,"1411","44490",K225,BARICETTA,Venezia,Fermata,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{FF3AE84B-94CE-493F-B05A-21D512369088},"1335317.357958399","5631124.449552799",./1.png
12.0542403323408,45.0606608298601,"1412","44530",K225,ADRIA,Venezia,Stazione,ADRIA,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{EDB46224-1203-418E-9A3C-B2FF33E98289},"1341871.8956959217","5631076.353043284",./1.png
12.1349066969569,45.0522886944933,"1413","44535",K225,CAVANELLA PO,Venezia,Fermata,,BO37,,CA di Venezia-Trieste,,,CENTRO NORD,{4A03E510-853A-488C-B8FB-4A01C0C7902B},"1350851.6343291271","5629757.030615477",./2.png
12.1915828414947,45.0595525372079,"1414","44560",K225,LOREO,Venezia,Stazione,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{A46E0373-0AA6-4DBD-A27B-108A09148AB2},"1357160.7938792068","5630901.6917217",./1.png
12.2396725232531,45.0756245031887,"1415","44570",K225,ROSOLINA,Venezia,Fermata,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{4E39465F-11B9-4DBD-8ECF-32B4B6868B2A},"1362514.112764957","5633434.883877901",./1.png
12.2493310585327,45.1113432901603,"1416","44600",K225,CAVANELLA D'ADIGE,Venezia,Stazione,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{1C60E91B-00CA-4819-8EFC-F99F8455CD53},"1363589.295994089","5639067.273437159",./1.png
12.2669533430323,45.1457846357529,"1417","44610",K225,S.ANNA DI CHIOGGIA,Venezia,Fermata,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{E5C3D38C-EC64-435D-BA4B-B66F9D0DDB8A},"1365550.9997312026","5644501.566144604",./1.png
12.2752482569188,45.2103272028958,"1418","44619",K225,CHIOGGIA,Venezia,Stazione,,BO37,Bronze,CA di Venezia-Trieste,,BRONZE,CENTRO NORD,{74D24DFE-7BE1-4467-83F9-ABD39039126B},"1366474.3853212176","5654694.198438251",./1.png
12.3381111749124,45.6795428437326,"2967","99010",K084,OLMI,Venezia,Fermata,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{28258DBA-9B03-4460-8377-8A878A25BA3B},"1373472.2533420508","5729143.612186538",./1.png
12.375618284066,45.6885702938678,"2968","99020",K084,S.BIAGIO DI CALLALTA,Venezia,Stazione,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{D3653F6C-FA32-473E-AD6B-4C8CBEE03388},"1377647.5256341498","5730582.075435744",./1.png
12.4430231170181,45.7091402895802,"2969","99030",K084,FAGARE',Venezia,Fermata,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{23E38A23-2805-458A-9917-71B6A12DBD2D},"1385150.9973153889","5733860.632843229",./1.png
12.4615190629028,45.7194540784944,"2970","99060",K084,PONTE DI PIAVE,Venezia,Stazione,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{5199DE6D-2A1F-44C5-A125-5A3D77FB1417},"1387209.9565930143","5735504.954570175",./1.png
12.4929180118227,45.7755597527742,"2971","99100",K084,ODERZO,Venezia,Stazione,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{3D0558E9-CDF7-4A46-B2EB-70C8E055655F},"1390705.2715982157","5744455.172824426",./1.png
12.5537495671538,45.7845233237281,"2972","99110",K084,GORGO AL MONTICANO,Venezia,Fermata,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{1B67BE3C-2BF3-4262-BC84-E533EEA082A1},"1397477.0093618433","5745885.914145094",./1.png
12.606841622804,45.7783164436196,"2973","99140",K084,MOTTA DI LIVENZA,Venezia,Stazione,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{6C405B9A-DD8C-464C-8AC6-0FD5CCDAE5E7},"1403387.18996199","5744895.163983794",./1.png
12.6778553781839,45.774222337242,"2974","99150",K084,ANNONE VENETO,Venezia,Fermata,,VE32,Bronze,CA di Venezia-Trieste,,BRONZE,NORD EST,{A7BF8C1E-8A23-4218-88A0-009B1570FF31},"1411292.4050501958","5744241.717837087",./1.png
12.7172211667586,45.7745545667213,"2975","99180",K084,PRAMAGGIORE-BLESSAGLIA,Venezia,Località di servizio,,VE32,,CA di Venezia-Trieste,,,NORD EST,{DE62C8E4-B5A3-47F8-9F88-8885C436E868},"1415520.110749728","5744198.322769419",./2.png
12.0915064356954,45.1361242973058,,,,CAVARZERE CENTRO,IV,Fermata,,,,,,,,,"12,09151236","45,13610914",./2.png
12.0853534120898,45.1478755703378,,,,CAVARZERE,IV,Stazione,,,Bronze,,,,,,"12,08525057","45,14785619",./1.png
12.0504627681305,45.1966105297636,,,,CONA,IV,Stazione,,,,,,,,,"12,05044583","45,19660801",./2.png
12.0266246254157,45.2486514110319,,,,PONTELONGO,IV,Fermata,,,,,,,,,,,./2.png
12.0396644389586,45.2747665470194,,,,ARZERGRANDE,IV,Fermata,,,,,,,,,,,./2.png
12.0417259686157,45.2949517063013,,,,PIOVE DI SACCO,IV,Stazione,,,Silver,,,,,,,,./0.png
12.0536641045543,45.3185976768106,,,,CAMPOLONGO MAGGIORE,IV,Fermata,,,Fermata,,,,,,,,./2.png
12.0805001795787,45.3363661568857,,,,BOJON,IV,Fermata,,,Fermata,,,,,,,,./2.png
12.0911643235314,45.3562189963199,,,,CASELLO N.8,IV,Fermata,,,Fermata,,,,,,,,./2.png
12.0934340110479,45.3668171880076,,,,CAMPAGNA LUPIA - CAMPONOGARA,IV,Stazione,,,Stazione,,,,,,,,./2.png
12.0971604334212,45.3856077490868,,,,CASELLO n. 11,IV,Fermata,,,Fermata,,,,,,,,./2.png
12.1389957086055,45.4272435780958,,,,MIRA BUSE,IV,Stazione,,,Stazione,,,,,,,,./2.png
12.1638078692811,45.4506505258479,,,,ORIAGO,IV,Fermata,,,Fermata,,,,,,,,./2.png
12.1795360091148,45.4637806516741,,,,PORTA OVEST,IV,Stazione,,,Bronze,,,,,,,,./1.png
